buggy_AG,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,1,1,1,0,13,0,112,0,6,5.53,11,584,318.65,428
clean,clean,1,1,1,0,1,0,49,0,1,1244.53,1,397,252.24,271
clean,clean,1,1,1,0,9,5,329,0,1,224.96,1,10,9.76,1
clean,clean,1,1,1,0,20,0,349,0,4,55.54,13,11,10.75,2
buggy,buggy,1,1,1,0,10,1,263,0,5,22.63,15,585,318.48,429
clean,clean,2,2,4,1.22033,27,47,749.75,0,34,46.99,235.75,586,318.96,491
clean,clean,1,1,1,0,1,1,2539,0,34,0,932,587,319.96,62
clean,clean,1,2,2,0.998636,23,0,813.5,0,6,287.53,8.5,588,320.95,431
clean,clean,1,1,1,0,1,1,100,0,1,346.32,1,12,11.67,3
clean,clean,1,1,1,0,13,13,1187,0,4,1.03,7,589,321.39,432
clean,clean,1,1,1,0,1,1,367,0,1,8.94,2,202,134.35,140
clean,clean,1,1,1,0,1,0,931,0,4,32.1,15,398,251.34,272
clean,clean,1,1,1,0,1,0,1031,0,4,53.42,33,399,252.01,104
clean,clean,1,2,2,1,2,0,69.5,0,8,327.81,10,400,253.01,273
clean,clean,1,1,1,0,1,1,516,0,4,196.69,6,590,321.8,433
clean,clean,1,1,1,0,11,9,516,0,4,0.14,7,591,322.72,434
clean,clean,1,1,1,0,36,0,412,0,2,248.89,5,294,58.04,7
clean,clean,1,1,1,0,7,1,234,0,3,12.84,4,592,323.42,435
clean,clean,1,1,1,0,2,2,103,0,3,599.78,6,424,110.83,79
clean,clean,2,3,3,0.925501,16,13,241,0,2,11.7,2.33,203,134.01,199
clean,clean,2,2,2,1,2,2,1285,0,34,10.38,469,593,322.5,499
clean,clean,1,1,1,0,26,26,370,0,1,0.48,4,1737,609.29,646
clean,clean,1,1,1,0,8,0,1187,0,8,79.77,37,1738,610.27,647
clean,clean,1,1,1,0,1,1,1195,1,8,0.01,38,1739,611.26,648
clean,clean,2,2,2,1,8,8,904.5,1,9,150.18,22.5,1740,612.26,1106
clean,clean,1,2,3,0.981779,124,17,360,0,5,935.05,2.67,425,111.54,80
clean,clean,1,5,5,2.10791,29,12,158,1,7,79.12,6.2,594,322.54,437
clean,clean,1,2,3,0.806307,102,5,360,0,6,460.65,4,426,112.47,81
clean,clean,1,6,6,2.37476,12,34,148.5,1,7,21.93,5.67,595,323.15,438
clean,clean,1,1,1,0,20,4,272,1,5,11.29,16,596,323.36,439
clean,clean,1,1,1,0,35,41,333,0,5,248.25,12,597,324.33,440
clean,clean,1,1,1,0,1,0,458,0,3,195.17,21,401,249.7,274
clean,clean,4,41,41,4.66025,379,60,250.49,1,34,88.91,28.85,13,12.33,9
clean,clean,1,1,1,0,1,1,2583,0,35,0.43,935,427,113.14,100
buggy,buggy,1,4,5,1.88693,92,69,198.8,0,6,575.77,4.6,598,324.42,441
clean,clean,1,1,1,0,9,6,424,0,5,49.21,14,204,133.39,142
clean,clean,1,4,7,2.24928,27,27,106.29,0,6,397.23,4.29,599,324.83,442
clean,clean,1,3,4,1.84235,35,12,132.5,0,12,335.76,11,402,249.63,275
clean,clean,1,3,8,2.54322,28,41,161.13,1,7,137.26,4.75,600,325.44,443
buggy,buggy,1,1,2,0.991076,15,3,206.5,1,6,0.7,12,601,326.44,444
clean,clean,1,1,1,0,0,1,459,0,4,3.01,22,403,250.32,276
buggy,buggy,1,1,1,0,9,0,307,0,5,240.68,22,404,251.3,277
clean,clean,1,5,11,2.56521,160,146,335,1,12,27.84,12.09,602,327.17,445
buggy,buggy,1,1,1,0,1,1,71,0,4,176.64,8,428,113.82,82
buggy,buggy,2,2,2,0.961237,12,1,1321.5,0,35,50.27,470.5,429,114.8,184
clean,clean,1,1,1,0,3,1,294,1,5,1.23,19,603,327.76,446
clean,clean,1,9,16,3.63873,442,130,148,0,8,185.82,3.06,604,327.09,447
clean,clean,1,1,2,1,40,0,177.5,0,1,219.51,3.5,14,13.09,5
buggy,buggy,1,1,1,0,14,13,1272,0,10,33.82,62,605,328.07,448
clean,clean,1,1,2,0.183689,138,113,709,0,10,12.14,32,606,329.07,449
clean,clean,1,1,1,0,6,9,1291,0,10,0,64,607,330.07,450
clean,clean,1,1,1,0,1,1,2589,0,35,3.48,937,608,331.03,64
clean,clean,1,1,1,0,1,1,634,1,6,10.08,9,430,115.38,84
clean,clean,1,1,1,0,6,4,171,1,3,26.48,4,1741,604.93,650
clean,clean,1,1,2,0.391244,8,5,720,0,10,0.79,33,609,331.63,451
buggy,buggy,1,4,8,2.45406,65,68,144.5,0,6,638.04,1.88,405,250.1,278
clean,clean,2,3,3,1.40208,16,1,183,0,17,77.35,31,406,251.1,299
clean,clean,1,1,1,0,5,2,153,0,5,0.09,10,610,332.58,452
clean,clean,1,3,3,1.39287,46,5,46,0,2,145.16,1,1742,605.23,276
buggy,buggy,1,3,3,1.50582,11,4,66.67,0,5,31.47,4.33,15,14.03,4
clean,clean,1,1,1,0,2,93,240,0,3,17.19,5,611,333.01,453
clean,clean,1,1,1,0,11,0,72,0,3,11.24,6,612,333.98,454
clean,clean,1,1,1,0,1,0,239,0,5,102.77,27,407,251.58,280
clean,clean,1,1,1,0,5,5,176,1,4,8.94,6,613,334.97,127
clean,clean,1,2,2,1,4,0,168.5,0,16,52.7,48,408,252.23,281
clean,clean,1,2,2,0.242961,147,127,350.5,1,5,93.62,14,614,335.42,455
clean,clean,1,2,2,0.531671,0,149,120,0,7,103.75,7.5,615,336.41,456
clean,clean,1,1,1,0,17,19,634,1,6,2.6,10,205,132.13,143
clean,clean,1,5,5,1.59578,187,2,33.4,0,6,8.02,4,1743,604.83,651
clean,clean,1,1,1,0,30,0,364,0,5,10.57,27,1744,605.82,652
clean,clean,1,1,1,0,1,1,445,0,8,30.06,28,409,252.67,282
clean,clean,1,1,2,1,2,2,190,0,6,220.12,6.5,410,253.59,283
buggy,buggy,1,1,1,0,10,10,849,0,7,53.38,44,1745,606.32,653
clean,clean,1,5,5,0.579749,252,11,157.8,1,5,64.68,7.2,206,132.19,59
buggy,buggy,1,7,8,0.968247,44,238,142.63,1,6,20.93,4.88,207,133.15,60
clean,clean,1,1,1,0,1,1,445,0,8,3.1,29,411,253.23,284
clean,clean,1,1,1,0,1,1,505,0,5,17.48,6,412,254.22,285
clean,clean,1,1,1,0,20,0,227,0,3,244.2,7,16,14.83,6
clean,clean,1,2,2,0.970951,5,5,157.5,0,12,11.8,22.5,413,255.21,286
clean,clean,1,1,1,0,30,9,612,1,5,5.01,29,616,334.58,457
clean,clean,1,1,1,0,0,0,0,0,1,556.89,1,87,55.93,15
clean,clean,0,0,0,0,0,0,0,0,0,0,0,2801,639.34,0
clean,clean,2,23,42,3.23849,1883,1310,347.52,0,10,281.14,4,2802,640.34,958
clean,clean,3,10,13,3.18022,217,60,731.85,0,35,218.94,79,2803,641.34,1177
clean,clean,2,36,67,5.14754,785,1539,325.63,0,36,243.56,15.33,2804,642.34,503
clean,clean,2,10,12,2.03101,2296,90,310.58,0,35,45.39,80.17,2805,643.34,505
buggy,buggy,2,25,57,4.69278,3579,1908,196.6,0,35,154.62,17.84,2806,644.34,507
clean,clean,2,48,79,4.47471,1650,2580,260.43,0,35,173.92,13.33,2808,646.34,511
clean,clean,1,9,14,2.88516,827,404,394.14,0,5,159.18,1.43,2809,647.34,290
clean,clean,1,18,18,3.6161,148,109,141.28,0,5,51.7,3.11,2810,648.34,291
clean,clean,1,4,5,1.80491,217,9,150.4,0,4,0,5,2811,649.34,292
clean,clean,1,10,12,2.407,38,41,68.83,0,5,62.73,1.33,2812,650.34,293
clean,clean,2,19,22,3.76597,372,1383,272.23,0,35,0,44.05,2813,651.34,517
clean,clean,3,13,31,3.99707,2191,280,239.77,0,36,166.76,33.16,2814,652.34,1196
clean,clean,2,11,57,5.30004,3616,1692,100.51,0,9,275.21,1.32,2815,653.34,974
clean,clean,1,11,59,5.50269,5689,716,48.05,0,8,132.66,0.86,2816,654.34,679
clean,clean,0,0,0,0,0,0,0,0,0,0,0,2817,655.34,0
clean,clean,0,0,0,0,0,0,0,0,0,0,0,2818,656.34,0
clean,clean,1,1,1,0,11,5,452,1,3,158.96,3,414,255.18,105
clean,clean,1,1,1,0,8,1,32,0,1,35.42,1,1746,603.8,654
clean,clean,1,1,1,0,74,80,632,0,7,6.95,11,208,133.37,144
clean,clean,1,3,3,0.303124,133,2,123,0,5,26.28,6.33,617,334.41,458
clean,clean,1,1,1,0,5,17,2589,0,35,1.39,946,618,335.41,65
clean,clean,1,1,1,0,1,1,2577,0,35,0.03,947,619,336.39,66
clean,clean,1,1,1,0,22,10,87,0,1,6.88,1,1747,604.11,655
buggy,buggy,2,5,43,3.67541,265,158,47.09,1,12,326.43,1.65,88,56.7,61
clean,clean,1,1,1,0,18,0,2577,0,35,0.57,948,89,57.7,7
clean,clean,1,1,1,0,4,1,40,0,2,623.04,2,90,58.7,17
clean,clean,1,1,1,0,71,38,626,1,7,0.72,12,209,134.18,145
clean,clean,1,2,2,0.060122,68,75,296.5,0,5,18.44,12,620,336.96,459
clean,clean,1,8,22,3.20923,57,57,117,0,15,787.35,1.95,91,59.66,18
clean,clean,1,4,5,1.57365,195,54,197.8,1,5,91.03,6.6,621,337.88,460
clean,clean,1,1,1,0,0,18,2595,0,35,0.39,949,92,60.65,8
clean,clean,1,1,2,0.448864,19,13,147,0,2,0.2,2,622,338.77,461
clean,clean,1,1,1,0,1,0,196,0,5,311.89,8,295,57.74,53
clean,clean,3,43,66,4.9907,2413,2254,199.58,0,36,173.51,16.86,2819,653.88,1202
buggy,buggy,2,18,43,4.64424,2690,2291,214.35,0,36,98.17,26.07,2820,654.88,907
clean,clean,1,1,1,0,1,1,2577,0,35,3.68,950,623,337.74,67
clean,clean,1,3,6,1.34776,47,546,481.33,0,4,6.12,5.67,2821,655.77,298
buggy,buggy,1,1,1,0,34,38,372,1,4,38.89,4,415,253.59,287
clean,clean,2,2,3,1.4198,84,7,210.33,0,12,0.27,14.33,2822,656.64,981
clean,clean,1,1,1,0,29,18,370,1,2,26.56,5,210,134.07,146
clean,clean,1,3,3,1.48068,13,5,316,0,10,65.58,26,1748,601.65,656
clean,clean,2,4,4,1.02222,236,1,709,0,35,0.71,238.75,2823,657.04,910
clean,clean,1,2,2,0.405281,135,137,226,0,8,1.42,11,2824,658.04,684
clean,clean,1,1,1,0,3,2,254,0,3,1.02,12,2825,659.04,300
clean,clean,1,1,1,0,20,27,207,0,12,1.02,31,2826,660.04,685
clean,clean,2,10,12,2.87013,219,136,198.33,0,8,454.06,6.17,416,254.1,309
clean,clean,2,5,5,1.8878,176,41,339.4,1,6,8.71,13,624,337.99,590
clean,clean,1,3,3,0.533507,102,2,226.33,0,4,0.85,12,2827,660.65,301
clean,clean,2,8,8,1.98529,78,228,213.63,0,18,41.4,21.13,2828,661.65,988
clean,clean,1,1,1,0,11,11,1187,0,4,8.13,9,625,338.56,463
clean,clean,2,2,2,1,15,1,1375.5,0,35,59.84,482,626,339.55,532
clean,clean,1,1,1,0,20,0,1290,0,10,16.12,66,296,58.62,54
clean,clean,1,2,3,1.29274,75,16,160,1,6,184.69,5,627,339.9,465
clean,clean,2,5,11,1.17097,130,11,257,0,36,159.61,59.82,297,68.99,6
clean,clean,1,1,1,0,6,0,196,0,14,163.31,50,298,69.99,1
clean,clean,2,12,12,3.07459,112,94,200.92,0,12,207.65,9.5,2829,661.61,990
clean,clean,1,1,1,0,1,1,214,0,3,9.75,4,2830,662.61,688
clean,clean,2,29,50,4.88983,3092,702,143.06,0,19,61.17,6.22,2831,663.34,993
clean,clean,1,1,1,0,1,0,8,0,1,10.9,2,431,114.27,102
clean,clean,2,36,70,4.39388,1120,6387,337.61,0,12,165.86,2.09,432,115.27,136
clean,clean,1,1,1,0,2,2,247,0,1,4.66,5,433,116.26,52
clean,clean,1,1,1,0,17,14,129,0,3,0.1,4,434,117.26,86
clean,clean,1,7,11,2.87514,96,86,444.82,0,7,43.75,4.36,2832,663.68,305
clean,clean,1,5,10,2.05494,386,103,480.3,0,4,0.26,1.8,2833,664.68,306
clean,clean,1,1,1,0,9,1,377,0,7,53.81,25,417,253.26,289
clean,clean,1,1,1,0,16,0,398,0,6,101.01,29,17,15.29,7
clean,clean,1,1,1,0,13,0,92,0,6,121.83,14,93,60.5,19
clean,clean,1,3,5,2.22797,50,63,169.8,1,7,10.46,6,211,133.51,147
clean,clean,1,1,1,0,26,5,225,1,3,30.77,8,297,59.41,55
clean,clean,2,3,3,1.39215,54,0,928.67,0,35,42.8,321,94,61.41,29
clean,clean,1,2,2,0.99718,16,16,649.5,1,8,13.39,33.5,18,16.25,8
clean,clean,1,1,1,0,1,1,552,0,4,11.1,18,628,338.62,466
clean,clean,1,3,5,1.61821,64,22,167.2,1,7,0.68,6.2,212,134.33,148
clean,clean,1,1,1,0,6,0,988,0,7,64.32,34,418,253.32,290
clean,clean,2,2,2,0.881291,10,10,1373.5,0,35,30.26,478,419,254.28,343
buggy,buggy,1,1,1,0,1,1,150,0,2,0,4,420,255.28,292
clean,clean,1,1,1,0,14,12,552,0,4,0.35,19,629,339.42,467
clean,clean,1,1,1,0,2,2,219,1,6,64.77,17,213,135.05,149
clean,clean,1,1,1,0,12,2,67,1,1,1288.58,1,421,255.88,293
clean,clean,1,1,1,0,7,2,315,1,3,72.12,8,214,136.05,150
buggy,buggy,1,1,1,0,1,1,89,0,5,123.88,14,422,256.86,294
clean,clean,1,1,1,0,96,112,333,0,2,43.16,2,1749,597.57,458
clean,clean,1,1,1,0,2,2,317,0,3,0.01,3,1750,598.57,459
clean,clean,1,1,1,0,3,6,554,0,4,0.9,20,630,339.91,468
clean,clean,1,19,21,3.87827,775,543,152.62,0,8,11.19,3.05,2834,663.41,307
clean,clean,1,9,13,3.0614,347,382,301.69,0,6,43.83,3.85,2835,664.41,308
clean,clean,2,12,12,3.38919,60,14,115.17,0,14,120.08,13.67,95,62.04,22
clean,clean,1,1,1,0,15,12,342,0,3,846.28,9,631,339.89,469
clean,clean,1,2,2,1,2,0,110.5,0,6,194.44,6,632,340.86,470
clean,clean,1,1,1,0,15,12,338,0,4,15.14,12,633,341.78,471
clean,clean,2,5,5,1.53709,44,6,677.4,0,35,56.37,197.4,423,255.97,348
clean,clean,1,1,2,0.253878,138,3,649,0,8,18.57,21.5,424,256.97,296
clean,clean,2,10,10,2.43325,179,94,343,0,35,54.96,98.1,425,257.97,351
clean,clean,1,4,4,1.43172,240,0,27,0,5,0.01,4.5,426,258.96,298
clean,clean,2,5,5,2.03766,24,56,607.8,0,35,0.04,194.6,427,259.95,354
clean,clean,1,1,1,0,4,2,2620,0,35,0.03,957,428,260.93,56
clean,clean,1,1,1,0,1,1,2700,0,34,62.57,919,435,117.34,103
clean,clean,1,1,1,0,375,0,0,0,0,0,0,429,261.55,300
clean,clean,1,1,2,0.96461,272,0,0,0,0,0,0,430,262.55,301
clean,clean,1,2,2,0.996792,13,2,136,0,5,0.94,9,431,263.5,302
clean,clean,1,11,11,3.1635,37,45,167.36,1,14,66.71,12.91,432,264.44,303
clean,clean,2,2,2,0.619382,12,1,1421,0,35,10.74,494,436,118.19,157
clean,clean,1,1,1,0,0,1,115,0,2,322.95,2,634,340.61,472
clean,clean,1,1,1,0,68,10,1310,0,10,12.13,67,433,265.08,304
clean,clean,1,9,19,3.73735,671,324,180.95,0,7,30.42,4.21,635,341.49,473
clean,clean,1,1,1,0,1,1,234,0,6,22.26,34,437,119.13,54
clean,clean,1,1,1,0,8,0,619,0,5,146.08,10,434,265.96,305
clean,clean,1,1,1,0,27,27,659,0,7,18.7,13,1751,595.38,657
clean,clean,1,2,2,0.918296,10,5,62.5,0,10,2.27,12.5,438,120.09,87
clean,clean,1,2,2,1,10,0,116.5,0,12,4.56,40.5,439,121.09,88
clean,clean,1,1,1,0,6,3,659,0,7,1.3,14,215,135.1,151
buggy,buggy,1,1,1,0,1,0,2633,0,35,2.08,959,96,62.35,10
clean,clean,1,1,1,0,2,0,278,0,2,772.75,5,636,341.35,474
clean,clean,1,2,3,0.527859,156,11,202.67,0,2,43.92,2.33,1752,594.92,658
clean,clean,1,1,1,0,1,1,513,0,2,0.01,7,1753,595.91,659
clean,clean,1,1,1,0,25,18,146,1,3,259.14,5,97,62.86,22
clean,clean,1,1,1,0,1,2,608,0,7,115.38,28,435,264.15,306
clean,clean,1,1,6,1.57487,33,6,303.83,0,8,264.11,7.83,436,265.15,307
clean,clean,1,1,1,0,66,0,445,0,8,28.1,30,437,266.15,308
clean,clean,1,1,1,0,6,1,458,0,4,26.52,24,438,267.15,309
clean,clean,1,1,1,0,47,17,429,0,5,26.52,24,439,268.15,310
clean,clean,1,1,1,0,5,6,84,0,1,61.97,1,637,340.08,475
clean,clean,1,1,1,0,2,1,459,0,5,1.16,25,440,268.59,311
clean,clean,2,2,2,0.863121,22,6,396,1,3,22.87,14,1754,593.74,1120
clean,clean,1,11,15,3.69797,705,6,3.93,0,5,2.31,0.87,1755,594.74,277
buggy,buggy,1,7,7,0,0,0,49.71,0,1,209.35,0.57,1756,595.74,278
clean,clean,1,1,1,0,42,54,237,1,3,0.2,6,1757,596.61,661
clean,clean,0,0,0,0,0,0,0,0,0,0,0,1758,597.57,0
clean,clean,1,11,13,3.41301,604,0,4.62,0,5,0.02,1.08,1759,598.57,279
clean,clean,1,6,9,2.37868,292,152,117.67,0,9,163.67,7,1760,599.56,662
buggy,buggy,1,2,4,1.45947,8,17,107.25,1,3,47.04,1.25,1761,600.45,663
clean,clean,1,14,23,4.04431,422,319,162.26,0,9,117.88,4.22,638,340.07,476
clean,clean,1,1,1,0,2,1,1199,0,8,1.88,42,441,269.24,312
buggy,buggy,1,1,1,0,16,1,607,0,8,2.61,29,442,269.88,313
clean,clean,1,1,1,0,1,1,2634,0,35,7.55,960,1762,600.48,209
clean,clean,1,1,1,0,20,6,513,0,2,6.7,8,1763,601.47,664
buggy,buggy,1,2,6,1.72318,282,59,316.17,0,3,37.03,1.67,216,134.1,152
clean,clean,1,1,4,1.83226,16,14,180,0,5,301.99,7.75,639,340.06,477
clean,clean,1,2,3,1.19329,152,68,526.33,0,3,0.32,3.67,217,135.02,153
clean,clean,1,1,1,0,1,1,100,0,4,3.93,9,443,270.23,314
clean,clean,1,2,2,0.637388,24,7,1134,1,12,13.6,51,444,271.23,315
clean,clean,1,1,1,0,8,5,460,0,5,3.56,26,445,271.84,316
clean,clean,1,2,2,1,0,10,121.5,0,13,10.37,41,446,272.84,317
clean,clean,2,3,3,1.23294,142,59,898.67,0,11,119.66,29.33,447,272.66,424
clean,clean,1,2,2,0.99961,43,0,64,0,9,48.08,12.5,640,338.71,478
clean,clean,1,1,1,0,1,1,2634,0,35,4.65,961,641,339.7,69
clean,clean,1,1,1,0,1,0,156,0,5,42.44,11,448,273.11,319
clean,clean,1,1,1,0,1,1,511,0,8,8.2,31,449,274.11,320
clean,clean,1,1,1,0,11,5,1379,0,10,1.97,70,450,274.68,321
clean,clean,1,1,1,0,1,1,355,1,5,9.64,12,451,275.39,322
clean,clean,1,2,2,0.413817,20,4,1127,0,9,5.34,30.5,452,276.3,323
clean,clean,1,1,1,0,4,3,290,0,3,36.35,5,453,277.3,107
clean,clean,1,1,1,0,7,2,1056,0,7,1.05,37,454,277.77,324
clean,clean,1,1,4,1.59178,588,652,298.5,1,8,346.01,4.25,1764,596.96,665
clean,clean,1,1,1,0,37,11,88,0,13,148.62,48,455,277.85,8
clean,clean,1,5,5,1.914,238,6,469.4,0,11,166.04,18,456,278.85,325
clean,clean,1,3,4,1.5288,7,12,299.25,0,9,120.61,10.75,457,279.85,326
clean,clean,1,1,1,0,3,1,72,0,2,147.78,3,458,280.85,327
clean,clean,1,5,5,2.06356,13,4,604.2,0,13,22.49,24.6,459,281.8,328
clean,clean,1,13,15,3.68986,66,61,303.67,0,14,198.09,13.07,642,337.8,479
buggy,buggy,1,8,11,3.09807,61,40,301.36,1,12,60.67,13.45,643,338.23,480
clean,clean,1,9,16,2.88019,544,153,172.38,0,7,175.01,4.31,644,339.23,481
clean,clean,1,3,5,1.71086,41,4,549,0,7,43.04,4.6,218,133.5,154
buggy,buggy,1,1,2,0.935269,0,37,559.5,0,6,0.01,7,219,134.5,155
clean,clean,1,2,4,1.65084,49,26,248,0,3,38.38,3.25,1765,595.99,666
clean,clean,1,1,1,0,19,3,83,0,1,14.8,2,645,339.82,482
buggy,buggy,1,7,7,1.03476,149,21,810.43,0,16,69.96,29.29,460,281.73,329
clean,clean,1,1,1,0,18,9,543,0,2,0.77,10,1766,596.48,667
buggy,buggy,1,3,6,1.78441,170,50,50.5,0,9,191.04,4.5,646,340.34,483
clean,clean,1,1,1,0,1,1,2634,0,35,7.88,962,647,341.33,70
clean,clean,1,1,1,0,1,1,2634,0,35,0.1,963,648,342.28,71
clean,clean,1,1,1,0,1,1,96,0,5,57.98,46,649,343.25,129
clean,clean,1,1,1,0,1,1,269,0,16,48.97,93,650,343.86,484
clean,clean,1,1,1,0,1,1,2634,0,35,0.8,964,651,344.83,72
clean,clean,1,1,1,0,2,2,622,0,8,14.16,30,461,281.74,330
clean,clean,1,4,4,2,5,15,90.25,0,8,139.73,14.75,462,282.74,331
clean,clean,1,1,1,0,8,0,197,0,6,37.66,9,463,283.72,332
clean,clean,1,1,1,0,9,1,1214,0,8,7.01,44,464,284.71,333
clean,clean,1,1,1,0,1,1,1222,0,8,0.19,45,465,285.61,334
clean,clean,1,2,2,0.491237,54,2,496.5,1,9,116.63,27,440,119.19,89
clean,clean,1,1,1,0,4,0,68,0,3,274.05,5,441,120.19,90
clean,clean,1,2,2,0.491237,15,13,361,0,7,34.69,19,220,134.66,61
clean,clean,1,2,2,1,4,8,196.5,0,3,16.03,4.5,1767,595.81,668
clean,clean,1,1,1,0,14,2,2634,0,35,1.26,965,652,345.11,73
clean,clean,1,1,1,0,5,1,2646,0,35,0.01,966,653,346.1,74
clean,clean,1,1,2,1,2,2,22,0,3,672.99,4,221,135.59,156
clean,clean,2,3,3,1.33443,54,22,208.67,0,6,318.66,8.33,654,347.07,615
clean,clean,2,6,6,2.20892,16,42,199.17,0,3,103.86,4.5,655,347.71,617
clean,clean,1,1,1,0,4,0,2650,0,35,0.73,967,466,285.77,57
buggy,buggy,1,1,1,0,3,0,599,0,8,104.87,29,1768,594.81,669
clean,clean,1,3,3,1.19643,31,9,798.67,0,13,42.23,44.67,298,58.78,56
clean,clean,1,8,8,2.70377,0,425,238.5,0,6,21.06,8.13,656,347.45,132
clean,clean,1,6,12,2.94449,9,717,96,0,11,791.68,4.92,657,348.42,487
clean,clean,2,7,7,2.76166,0,192,63.43,0,18,344.55,14.43,658,349.42,496
clean,clean,1,1,1,0,20,1,385,0,7,36.94,26,3,1.88,0
clean,clean,1,7,11,2.70828,33,133,114.64,0,8,220.99,5.45,659,349.82,489
clean,clean,1,1,1,0,3,0,156,0,4,112.12,5,467,284.59,335
clean,clean,1,2,2,0.811278,4,0,888.5,0,10,54.14,40.5,468,285.59,336
clean,clean,2,8,11,2.68006,129,35,352.82,0,13,294.5,13.27,469,286.59,445
clean,clean,1,1,1,0,5,5,346,0,3,15.82,3,4,2.87,2
clean,clean,3,23,23,4.19139,107,27,270.61,0,36,252.35,46.48,660,350.09,698
clean,clean,1,2,3,1.08605,96,12,59,1,3,209.65,1.33,661,350.81,134
buggy,buggy,1,1,1,0,2,1,1543,1,10,1.09,76,470,287.02,338
clean,clean,1,1,1,0,3,0,463,0,4,23.89,25,471,288.02,339
clean,clean,1,1,1,0,3,2,622,0,8,7.12,31,472,289.02,340
clean,clean,1,1,1,0,1,1,623,0,8,0.05,32,473,289.99,341
clean,clean,1,1,1,0,18,10,1544,1,10,0.05,77,474,290.99,342
clean,clean,1,1,1,0,1,1,237,0,7,6.48,36,662,351.53,135
clean,clean,1,1,1,0,1,1,2673,0,35,1.26,969,442,120.34,105
buggy,buggy,1,1,1,0,1,1,2673,0,35,0.37,970,443,121.29,106
clean,clean,1,1,1,0,2,1,257,0,9,32.82,26,663,352.07,491
clean,clean,1,1,2,0.811278,10,6,1087.5,1,10,1.8,49,475,291.03,343
clean,clean,1,1,1,0,1,20,404,0,8,4.79,27,476,291.56,344
buggy,buggy,1,1,1,0,6,1,215,0,12,55,35,477,292.37,345
clean,clean,1,2,3,1.58496,3,3,646,1,12,39.88,30.67,478,292.94,346
clean,clean,1,4,4,1.94811,43,6,948.5,1,13,18.41,34.75,479,293.37,347
clean,clean,1,25,34,3.8228,2033,30,118.76,0,7,117.1,3,222,133.92,62
clean,clean,2,12,12,2.54014,498,14,311.83,1,19,57.46,18.08,480,294.26,370
clean,clean,1,9,13,2.90045,116,933,218.92,0,7,0.75,4.15,223,134.74,63
clean,clean,2,4,12,2.27689,1012,1,26.08,0,3,95.92,0.92,98,60.47,39
clean,clean,1,9,11,3.18155,527,0,0,0,0,0,0,99,61.47,56
clean,clean,1,1,1,0,213,0,0,0,0,0,0,100,62.47,24
clean,clean,1,1,1,0,0,213,213,0,1,0,1,101,63.46,25
clean,clean,1,1,1,0,71,0,0,0,0,0,0,102,64.46,26
clean,clean,1,1,1,0,7,0,385,0,8,3.32,28,5,3.81,1
clean,clean,1,1,1,0,7,0,77,0,2,166.12,4,481,294.64,109
clean,clean,2,22,22,4.42794,85,40,153.09,0,12,198.32,7.27,482,295.64,372
clean,clean,1,1,1,0,29,11,660,0,3,57.08,10,1769,589.36,461
clean,clean,1,1,1,0,1,1,91,0,7,8.76,16,664,349.74,492
clean,clean,1,1,1,0,19,1,71,0,8,36.31,17,224,135.48,157
clean,clean,1,4,7,1.86075,497,6,213.71,1,3,118.02,2,1770,590.29,462
clean,clean,1,1,1,0,29,21,391,1,7,29.1,32,665,350.71,493
clean,clean,1,1,1,0,3,0,243,0,6,8.04,15,666,351.61,494
clean,clean,1,1,1,0,16,1,2673,0,35,6.11,971,484,297.27,58
clean,clean,1,1,1,0,6,0,91,0,1,614.49,1,6,4.8,3
clean,clean,1,2,2,0.918296,4,2,382,1,4,1243.05,2.5,444,121.45,55
clean,clean,1,2,2,0.918296,4,2,401.5,1,2,264.35,5.5,445,122.45,56
clean,clean,2,4,4,1.8419,33,6,795.5,1,36,92.07,251.75,19,15.51,10
clean,clean,1,1,1,0,50,25,191,0,1,247.91,4,667,352.01,495
clean,clean,1,1,1,0,8,2,246,1,7,1.17,16,485,297.63,351
clean,clean,1,1,1,0,3,0,370,0,7,30.55,15,1771,590.34,670
clean,clean,1,2,2,0.918296,5,1,207.5,0,6,661.96,11.5,486,296.92,352
clean,clean,1,1,1,0,3,2,80,0,1,619.09,1,2836,638.35,309
clean,clean,1,1,1,0,7,6,335,1,1,270.24,5,2837,639.34,690
clean,clean,2,11,14,3.01215,305,189,239.79,0,12,214.16,7.5,2838,640.34,1001
clean,clean,1,1,1,0,48,9,279,0,4,118.62,6,2839,641.34,692
clean,clean,1,1,1,0,5,1,399,1,7,4.84,33,2840,642.32,693
clean,clean,1,1,1,0,0,40,2691,0,35,3.92,973,446,122.88,107
clean,clean,1,1,1,0,1,0,2651,0,35,0.02,974,447,123.88,108
clean,clean,1,1,1,0,0,1,2652,0,35,0,975,448,124.88,109
clean,clean,1,2,3,1.26128,32,2,56.67,0,1,138.14,0.33,103,64.73,57
clean,clean,1,12,19,3.66939,228,171,242.11,1,12,209.59,6.95,668,350.71,496
buggy,buggy,1,1,2,0.905928,70,14,378,0,8,3.02,17.5,7,5.73,2
clean,clean,1,1,1,0,1,16,2651,0,35,0.21,976,487,297.49,59
clean,clean,1,1,1,0,1,1,2636,0,35,0.63,977,488,298.15,60
clean,clean,1,1,1,0,1,1,2636,0,35,0.05,978,8,6.72,0
